project_id,effect_id,recipient_type,near_term_xrisk,neutral_t0,neutral_t1,neutral_t2,neutral_t3,neutral_t4,neutral_t5,wlu - low_t0,wlu - low_t1,wlu - low_t2,wlu - low_t3,wlu - low_t4,wlu - low_t5,wlu - moderate_t0,wlu - moderate_t1,wlu - moderate_t2,wlu - moderate_t3,wlu - moderate_t4,wlu - moderate_t5,wlu - high_t0,wlu - high_t1,wlu - high_t2,wlu - high_t3,wlu - high_t4,wlu - high_t5,upside_t0,upside_t1,upside_t2,upside_t3,upside_t4,upside_t5,downside_t0,downside_t1,downside_t2,downside_t3,downside_t4,downside_t5,combined_t0,combined_t1,combined_t2,combined_t3,combined_t4,combined_t5,ambiguity_t0,ambiguity_t1,ambiguity_t2,ambiguity_t3,ambiguity_t4,ambiguity_t5
longview_nuclear,effect_human_lives_sub_ext_100m_1b,human_life_years,False,134.5,115.3,138.4,103.8,0.0,0.0,59.89,48.21,53.64,40.25,0.0,0.0,47.04,37.44,40.03,30.24,0.0,0.0,31.04,24.25,23.78,18.27,0.0,0.0,134.5,115.3,138.4,103.8,0.0,0.0,67.27,57.69,69.27,51.9,0.0,0.0,28.56,18.77,-9.591,-21.1,0.0,0.0,97.28,77.65,61.04,31.91,0.0,0.0
longview_nuclear,effect_human_lives_sub_ext_10m_100m,human_life_years,False,70.04,60.04,72.06,54.03,0.0,0.0,31.35,25.24,28.09,21.08,0.0,0.0,25.29,20.16,21.6,16.32,0.0,0.0,17.73,13.9,13.8,10.58,0.0,0.0,70.04,60.04,72.06,54.03,0.0,0.0,35.03,30.04,36.08,27.03,0.0,0.0,14.88,9.776,-4.995,-10.99,0.0,0.0,50.66,40.44,31.79,16.62,0.0,0.0
longview_nuclear,effect_human_lives_sub_ext_1b_8b,human_life_years,False,599.3,513.7,616.5,462.3,0.0,0.0,263.9,212.3,236.0,177.1,0.0,0.0,194.0,153.9,163.6,123.7,0.0,0.0,107.9,83.51,78.99,61.15,0.0,0.0,599.3,513.7,616.5,462.3,0.0,0.0,299.8,257.1,308.7,231.3,0.0,0.0,127.3,83.65,-42.74,-94.02,0.0,0.0,433.5,346.0,272.0,142.2,0.0,0.0
longview_ai,effect_human_lives_extinction,human_life_years,True,1221.0,9562.0,41450.0,724300.0,12370000.0,3.272e+32,-466.2,-3709.0,-15970.0,-313200.0,-6011000.0,-1.245e+32,-822.6,-7011.0,-31770.0,-655400.0,-13110000.0,-3.398e+32,-1223.0,-10570.0,-48240.0,-980700.0,-19020000.0,-3.6009999999999994e+32,713.6,5670.0,24730.0,284200.0,-2496000.0,-1.513e+32,-2592.0,-20000.0,-84850.0,-1540000.0,-27290000.0,-2.78e+32,-4062.0,-31440.0,-134600.0,-2518000.0,-47980000.0,-7.732999999999999e+32,-164.1,-1215.0,-5454.0,-203400.0,-7440000.0,-1.5469999999999998e+32
longview_ai,effect_human_lives_sub_ext_100m_1b,human_life_years,True,24.81,21.27,25.53,19.14,0.0,0.0,-7.885,-6.583,-7.757,-5.805,0.0,0.0,-11.88,-9.953,-12.1,-8.983,0.0,0.0,-16.77,-14.04,-17.3,-12.79,0.0,0.0,24.81,21.27,25.53,19.14,0.0,0.0,-49.6,-42.51,-50.99,-38.26,0.0,0.0,-65.54,-58.28,-81.47,-62.39,0.0,0.0,10.53,6.911,-3.255,-3.716,0.0,0.0
longview_ai,effect_human_lives_sub_ext_10m_100m,human_life_years,True,22.74,19.49,23.4,17.54,0.0,0.0,-7.212,-6.021,-7.096,-5.31,0.0,0.0,-10.82,-9.063,-11.02,-8.182,0.0,0.0,-15.23,-12.76,-15.73,-11.63,0.0,0.0,22.74,19.49,23.4,17.54,0.0,0.0,-45.46,-38.95,-46.73,-35.07,0.0,0.0,-60.06,-53.41,-74.67,-57.18,0.0,0.0,9.65,6.334,-2.983,-3.405,0.0,0.0
longview_ai,effect_human_lives_sub_ext_1b_8b,human_life_years,True,78.16,67.0,80.42,60.3,0.0,0.0,-25.48,-21.27,-25.05,-18.75,0.0,0.0,-40.64,-33.98,-41.11,-30.55,0.0,0.0,-58.95,-49.23,-60.03,-44.46,0.0,0.0,78.16,67.0,80.42,60.3,0.0,0.0,-156.3,-133.9,-160.6,-120.5,0.0,0.0,-206.5,-183.6,-256.7,-196.6,0.0,0.0,33.17,21.77,-10.25,-11.71,0.0,0.0
leaf,effect_lives_saved,human_life_years,False,617.8929701396788,925.906082142842,2258.7628213565304,14866.766206019342,0.0,0.0,616.413750555967,923.685167026138,2253.32163073877,14830.630386136603,0.0,0.0,609.6501835145706,913.4519705445666,2227.833502456567,14655.69702067728,0.0,0.0,599.5473880411256,898.0538338027649,2188.917240435708,14382.091477511314,0.0,0.0,600.1470416451701,899.3139959395904,2193.890998159081,14439.79166061068,0.0,0.0,617.8929701396788,925.906082142842,2258.7628213565304,14866.766206019342,0.0,0.0,560.2342807775343,839.5051458176948,2047.9863436278445,13479.473752605085,0.0,0.0,560.2342807775343,839.5051458176948,2047.9863436278445,13479.473752605085,0.0,0.0
leaf,effect_disability_reduction,human_ylds,False,84.53768229173669,150.94804593574628,351.19562202559155,1107.4605794410477,0.0,0.0,84.35721916377032,150.6249052868685,350.44071701301283,1105.066829035845,0.0,0.0,83.56293069336785,149.18547529863767,347.0203630927613,1093.977473864885,0.0,0.0,82.42027668022652,147.08478468921078,341.93316546887,1077.11194893638,0.0,0.0,83.01755901830009,148.2337576859827,344.88056081149523,1087.5466599251054,0.0,0.0,84.53768229173669,150.94804593574628,351.19562202559155,1107.4605794410477,0.0,0.0,77.82374559662176,138.95983432182362,323.30385695750886,1019.5066632567462,0.0,0.0,77.82374559662176,138.95983432182362,323.30385695750886,1019.5066632567462,0.0,0.0
leaf,effect_income,human_income_doublings,False,212.57149153494143,530.5646170831466,3000.1960106069782,13538.902964916517,0.0,0.0,212.09826516588095,529.3782347426528,2993.431247870779,13508.155764691222,0.0,0.0,209.9767048267561,523.962445849463,2961.531227818476,13359.283658302887,0.0,0.0,206.86195822141636,515.8567071894156,2912.342831404298,13125.21175438971,0.0,0.0,207.99686504380097,519.1466468979422,2935.6305505368978,13247.540168724689,0.0,0.0,212.57149153494143,530.5646170831466,3000.1960106069782,13538.902964916517,0.0,0.0,194.6941299539821,485.9438853322969,2747.878126830187,12400.274911052811,0.0,0.0,194.6941299539821,485.9438853322969,2747.878126830187,12400.274911052811,0.0,0.0
